Column1,Column2,channel_title,username,comment_text,emotion
hETvIfpLqXc,These Chiranjeevi Heroines Died recently | Megastar Chiranjeevi Movies | Tollywood Stuff,Tollywood Stuff,@subbarathanaballi8974,సౌందర్య లేదా,neutral
hETvIfpLqXc,These Chiranjeevi Heroines Died recently | Megastar Chiranjeevi Movies | Tollywood Stuff,Tollywood Stuff,@cnu9948,"Vellandaru kuda NTR, వెంకటేశ్ and baalkrishna annd nagarjuna tho kuda chesaru and vellandaru kuda top heroines anduke chiru tho chesaru",neutral
FjV62qfNGPA,SALAAR movie cast Reel & Real Lifestyle #salaar #prabhas #shruthihaasan #prithviraj #jagapathibabu,புதிர் உணர,@sirishaspmb6310,అయితే song kgf 🤭😂😂😂,neutral
FjV62qfNGPA,SALAAR movie cast Reel & Real Lifestyle #salaar #prabhas #shruthihaasan #prithviraj #jagapathibabu,புதிர் உணர,@mekalarameshbabumekalarame498,అక్షర హాసన్ కాదు bro శృతి హాసన్,neutral
9yWc24Cbteo,సినిమాల్ని డైరెక్ట్ చేసిన మన టాలీవుడ్ కొరియోగ్రాఫర్స్ #satyafactsvlogger #tollywood #directoe #tfi,Satya Facts Vlogger,@singammahender1186,రాఘవ లారెన్స్,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@narasimha-c9m2s,బక్క చిక్కిన బాహుబలి 😂😂,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@Ish_the_rule,బాహుబలి ❌ బలి పశువు✅😓,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@saiabhi5020,ఓరి దరిద్రుడా 😂😂😂,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@VasanthJogu,ఏంటి ఈ దారుణం,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@IExist.Q86,కొండన్న స్టైల్ 😮😂,surprise
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@RoyalRVenkat-nk3nz,రాఘవేంద్ర రాజ్ కుమార్ లా ఉన్నాడు😂😂,neutral
ONCkRQ7-kx0,Tollywood Heroes After Skipping Protein 😂 | #NoProteinMode#telugu #tollywood #tollywoodcelebs,Tolly Bommalu,@mylovedvideos6376,ఎందుకు బ్రో నీకు టాలీవుడ్ అంటే Hatered. నీ ఫేవరెట్ హీరో ఎవరు?,surprise
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@arvasantha7628,ఈ chanal జన చేనల్ కావాలి ppr సార్,neutral
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@VemuriHaripriya,బ్యాలెట్ పేపర్ మీద పెడతాం తప్పేంటి,neutral
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@keshannabadibathili,news ఎడిటర్ ఏదో ఎగతాళిగా మాట్లాడుతున్నావ్ కనపడవ వాస్తవాలు,neutral
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@babuprasadnaidu4440,సంధర్భం.. కాదు.. లాండ్ టైట్లింగ్ చట్టం.. దాని ఆచరఙ లో.. గత ప్రభుత్వం నిజాయితీ ని శ్లాఘించడం.. రామాయణం అంతా విని.. రావణాసురుడు మంచి వాడన్నట్లు.. ఈ రాష్ట్రం లో.. ఆ చట్టం..ఆచరఙలోకొచ్చింటె..టిడ్కొ ఇళ్ళపై.. ప్రభుత్వం లోన్ లు తెచ్చినట్టె.. ఓ సారి ఆ టిడ్కొ ఇళ్ళ వారి బాధ ను వినండీ.. లక్ష్మీ నారాయణ గారు..,sadness
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@garalashaker555,మోడీ గారికి ప్రతిపక్షాలు రాష్ట్రాలకి వాళ్ళ అవినీతి కనపడతాది వాళ్ళ రాష్ట్రాలకి అవినీతి కనపడదు వీడిని సిబిఐ ని పంపిస్తారు ఆయన 10 సంవత్సరాలలో ఒక్క అవినీతి మరొక ఉండదా అధికారం పోయి నక్క తెలిసి,neutral
-rxdyoNPVZA,రాజకీయాలు మారిపోయాయి.. ప్రతీది మోసమే..!? || Pentapati Pullarao || ABN Telugu,ABN Telugu ,@garalashaker555,ఈ దేశానికి నరేంద్ర మోడీ గారు గెలిచిన కానుంచి ఏ పార్టీకి అధికారం రాధా చెప్పండి ఓన్లీ మోడీ గారు చూసి ఓట్లు వేస్తారా ఆయన ఏం చేసిందో అడగరా em ష టాప రింగ్ చేయడం తప్ప తెలియదు,neutral
OV2tPXVrp80,అడ్డగోలు రాజకీయాలు చేసే నాయకుడిని లీడర్ అనరు ఫ్రాడ్స్టార్ అంటారు || YS Jagan Comments #ysrcptrolls,Big Boss CBN,@RaviDatti-jp5vh,దీన్ని బట్టి నువ్వెంటిరా,neutral
OV2tPXVrp80,అడ్డగోలు రాజకీయాలు చేసే నాయకుడిని లీడర్ అనరు ఫ్రాడ్స్టార్ అంటారు || YS Jagan Comments #ysrcptrolls,Big Boss CBN,@BVeerababu-t9y6p,నిజం ఒప్పుకున్నా రండి మీరు,neutral
OV2tPXVrp80,అడ్డగోలు రాజకీయాలు చేసే నాయకుడిని లీడర్ అనరు ఫ్రాడ్స్టార్ అంటారు || YS Jagan Comments #ysrcptrolls,Big Boss CBN,@prasannakumar408,దెయ్యం వేదాలు వల్లీస్తున్నట్టు ఉంది,neutral
KXwGNXS2NIs,హ*త్య రాజకీయాలు లేకుండా.. 45 సంవత్సరాలు రాజకీయం చేశాను: CM Chandrababu | Ntv,NTV Telugu,@Ramubagathigdv,వెన్నుపోటు రాజకీయలు చేస్తారు తండ్రి లాంటి ఎన్టీఆర్ దగ్గర పార్టీ లాక్కొని మానసిక క్షోభ కి గురి చేసారు ఆయన చావుకి కారణం మీరే,neutral
KXwGNXS2NIs,హ*త్య రాజకీయాలు లేకుండా.. 45 సంవత్సరాలు రాజకీయం చేశాను: CM Chandrababu | Ntv,NTV Telugu,@ashoklam8204,ఒరేయ్ చంద్రబాబు సూపర్ సిక్స్ హామీలు పక్కనపెట్టి ఎప్పుడు చనిపోయాన వారిని అసెంబ్లీలో పెట్టి జగన్ని జైలు చేపియాలి అన్నది చంద్రబాబు కర్తవ్యం మాకు సూపర్ సిక్స్ హామీలు కావాలి లేకపోతే మీ మీద 420 కేసు పెడతాం 😡,anger
KXwGNXS2NIs,హ*త్య రాజకీయాలు లేకుండా.. 45 సంవత్సరాలు రాజకీయం చేశాను: CM Chandrababu | Ntv,NTV Telugu,@abhijithvardhan-i3x,అయ్య ఇంకా ఎన్ని సార్లు ఈ అంశాలు అసెంబ్లీ లో చెప్పుకుంటారు ఆంధ్ర ప్రజలు గా మాకు ఎవరు చంపోరో తెలుసు కాని అధికారంలో ఉంది కూడా మీరు దోషుల్ని శిక్షినట్లేదులు,neutral
KXwGNXS2NIs,హ*త్య రాజకీయాలు లేకుండా.. 45 సంవత్సరాలు రాజకీయం చేశాను: CM Chandrababu | Ntv,NTV Telugu,@tprabhu5829,Cbn గారు మరి ఎన్టీఆర్ గారి మరణనానికి ఎవరు కారణం,neutral
PHJk1WpnTMo,ఇక రాజకీయాలు వద్దు అనుకుంటున్నా l Malla Reddy l NTV Telugu,NTV Telugu,@Hymareddy8,"73 ee కదా, మీకున్న అనుభవం తో పనికొచేపనులు చాలా చేయచు. ఇంక 30 సంవత్సరాలు బ్రతుకచ్చు.",neutral
PHJk1WpnTMo,ఇక రాజకీయాలు వద్దు అనుకుంటున్నా l Malla Reddy l NTV Telugu,NTV Telugu,@bethapudiyehoshuva1914,"మీ వద్ద ఇంకా, శక్తి, యుక్తి అపారమైన రాజకీయ అనుభవం ఉంది. మంచి మనస్సు ఉంది. మంచి రాజకీయ భవిష్యత్ ఉంది. తొందరపడి నిర్ణయానికి రాకండి.",neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@giriganta9486,చి చి నీ బ్రతుకు చడ,anger
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@GopiSomishetti,రెడ్ బుక్ లొ నీ పేరు ఉంది జాగ్రత్త అవ్వా 😂😂😂,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@shivajkothapally,సిగ్గు లేదే నీకు,anger
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@mraj7235,అయితే,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@sadushiva2719,నీలాంటి నీచమైన మహిళ ఈ ఆంధ్రప్రదేశ్ లోనే లేదు. ఉండదు,anger
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@gundrebabureddy9914,"నువ్వు యన్. టీ. రామారావు ను చంపేసి నువ్వు రాజ్యం ఎలాదామని అనుకున్నావు, చంద్రబాబు మరియు లోకేష్ దగ్గర నీ బుదబుడక ఏమి వాగలా, అందుకే నువ్వు సారికి జగన్ను పొగిడేది",anger
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@lathalakshmi6521,ఈ అమ్మమ్మ గారి మూతి దగ్గర మైకు పెట్టకండి ప్లీజ్. సుద్దపూస abaddapu😂సుద్దులు.. 🤣🤣🤣🤣,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@UmasankarraoVaddadi,ఈ సుద్దులు జగానికి చెప్పవలసింది.పదవి పోయేసరికి గ్లామర్ తగ్గింది.మేకప్ వేసుకోకుండా మైక్ పట్టుకున్నావా,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@GopiKrishnaMattegunta-r5p,మీ అంత నీచమైన వాళ్ళు ఈ భూ ప్రపంచంలో ఉండరు. ఏపీ ని నాశనం చేశారు. కోవిద్ కంటే డేంజర్ మీరు తల్లి,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@kiranmayeech2296,నోరుమూసుకుని,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@vysyarajushanmukh5502,నిజమే అందర్నీ సమానంగా వేధించాడు అన్ని పార్టీ వాల్లును సమానంగా వేధించాడు,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@prasadbolla4579,"చెప్పే చేస్తున్నాడు కదా.! వీలైతే ఆపండి,, లేకపోతె పద్దతిగా రాజకీయం చెయ్యండి.!!",neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@jreddymohana5558,వచ్చిందండి వయ్యారి,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@harihararao6918,కామెంట్లు చదవండి sakshi వారు,neutral
KgBG8CmgkpQ,లోకేష్ నీచ రాజకీయాలు #lakshmiparvathi #naralokesh #sakshitvlive,Sakshi TV Live,@BSreenu-tg7fw,మంచి మంచి వాళ్ళకి ఇబ్బంది పె పోయి చంద్రబాబునాయుడు కాళ్ళు పట్టుకో నువ్వు చేసిన పాపం క్షమిస్తాడు క్షమిస్తాడుట్టే నువ్వు,neutral
